episode,reward,loss
256,2.4045107189489108,3.6494107246398926
257,4.0,7.694096565246582
258,3.049787068367864,4.5246429443359375
259,3.3678794411714423,6.936868667602539
260,4.0,4.398383140563965
261,2.5081722287613877,2.3539657592773438
262,2.1402927875899453,6.351282119750977
263,3.0995741367357277,7.006943225860596
264,3.638550007644668,6.0511016845703125
265,3.001823763931109,6.902841567993164
266,2.1488111772347835,3.7631304264068604
267,2.602788861143783,5.980515956878662
268,4.0,7.329106330871582
269,2.099574136735728,2.56705379486084
270,3.004990907754913,3.291759490966797
271,3.0549469166662027,4.525035858154297
272,4.0,4.011822700500488
273,2.1719665610140813,0.39357709884643555
274,3.3678794411714423,2.5009329319000244
275,3.0049575043533325,3.58500599861145
276,2.099574136735728,-4.505377769470215
277,3.0134758939981707,3.288785219192505
278,4.0,3.973264455795288
279,4.036631277777468,2.5127334594726562
280,2.6452879546437535,-1.3608729839324951
281,4.0,1.5879333019256592
282,4.0,2.733752727508545
283,4.0,1.7259714603424072
284,3.135335283236613,2.1853275299072266
285,2.147030734589031,2.3186895847320557
286,3.270806766262513,6.278171539306641
287,3.2706705664732256,0.8787145614624023
288,3.0366312777774684,1.7246785163879395
289,4.013475924458131,3.151751756668091
290,3.3678794411714423,4.1800713539123535
291,2.46745357790717,1.992330551147461
292,4.001823763931109,3.9524192810058594
293,3.3678794411714423,3.4035632610321045
294,2.503214724408055,2.879004716873169
295,4.0,4.469181060791016
296,4.0,2.0690507888793945
297,3.7364298075986895,-0.6928040981292725
298,3.099820956343901,3.5664119720458984
299,3.0366312777774684,2.5097436904907227
300,3.3678794411714423,0.4026537537574768
301,3.2706705664732256,0.5241131782531738
302,3.0150587012195302,1.520351529121399
303,4.0,5.8036298751831055
304,3.0995741367357277,3.8056721687316895
305,3.135335283236613,2.8150813579559326
306,4.0,3.806088447570801
307,3.3678794411714423,5.750800132751465
308,2.105462087445436,-0.010274410247802734
309,3.0134758939981707,0.05836206674575806
310,2.099574136735728,0.2089555263519287
311,4.001823763931109,-0.5966784954071045
312,3.0366646811790488,4.8241472244262695
313,4.0,1.4125434160232544
314,4.0,-0.32524973154067993
315,3.7357588823428847,-5.251237392425537
316,3.135335283236613,-0.8540091514587402
317,4.0,2.251330852508545
318,3.0366312777774684,2.6485209465026855
319,3.135335283236613,1.1791096925735474
320,3.2349094199723405,0.9028944373130798
321,3.638550007644668,1.2272992134094238
322,2.46745357790717,-0.4694637060165405
323,4.0,1.4750189781188965
324,4.0,3.3551859855651855
325,4.0,-0.6359244585037231
326,4.0,-0.7904667854309082
327,4.0,2.8668406009674072
328,4.0,2.4135165214538574
329,3.0995741367357277,0.6952464580535889
330,3.0067812682844415,-4.2098307609558105
331,4.0,1.8095557689666748
332,4.0,3.4104814529418945
333,3.2349094199723405,0.8011984825134277
334,3.0134758939981707,1.007111668586731
335,4.0,1.9146217107772827
336,4.0,2.7106823921203613
337,3.4045107189489108,2.5144195556640625
338,4.0,2.037290573120117
339,3.0134758939981707,1.5653290748596191
340,4.0,3.21537446975708
341,3.0366312777774684,-2.512251138687134
342,4.101397900666837,1.2849684953689575
343,3.0366312777774684,-0.14359807968139648
344,2.4045107189489108,0.7264292240142822
345,4.172089970818168,-2.775412082672119
346,3.0864183461453325,3.022397518157959
347,4.013475893998171,0.4689236581325531
348,3.0366312777774684,-2.439584255218506
349,3.1719665610140813,1.169411540031433
350,3.3697032051025513,4.4320478439331055
351,4.0,0.6464124917984009
352,4.0,2.6307435035705566
353,3.381359855828427,-2.205185890197754
354,4.0,2.2329018115997314
355,3.135335283236613,0.4568701684474945
356,4.0,2.975545883178711
357,4.0,2.566605567932129
358,4.0,1.9844117164611816
359,3.135335283236613,-0.5873055458068848
360,4.0,0.40829014778137207
361,3.135335283236613,1.0552363395690918
362,4.0,0.0889960527420044
363,3.7855459507107487,-2.330599784851074
364,4.0,4.156991481781006
365,4.0,3.054447650909424
366,3.3678794411714423,-0.7517505884170532
367,3.3678794411714423,-2.446134567260742
368,3.1063120837348133,-1.1915485858917236
369,4.0,2.1376709938049316
370,5.0,0.36496174335479736
371,3.2706705664732256,-0.8355101943016052
372,3.3678794411714423,0.7826420664787292
373,3.0366312777774684,0.6823431253433228
374,4.0,2.2312357425689697
375,3.0049575043533325,0.47949984669685364
376,4.0,0.2586001753807068
377,3.0366312777774684,1.4009697437286377
378,3.3678794411714423,2.97878360748291
379,2.050107171775639,-3.0450475215911865
380,4.0,0.11131280660629272
381,4.0,1.2373182773590088
382,3.0864183461453325,3.160311222076416
383,4.0,2.535022735595703
384,3.135335283236613,0.6450474262237549
385,3.0366312777774684,-1.6007483005523682
386,2.1622870712329543,-1.3777992725372314
387,2.1045316410890607,-3.73256516456604
388,4.0,2.215425968170166
389,4.0,0.028647437691688538
390,3.4045107189489108,0.44329947233200073
391,4.0,1.553959608078003
392,4.0,-0.717700719833374
393,3.3678794411714423,-0.08364596962928772
394,3.0864183461453325,1.605570673942566
395,4.0,2.126838445663452
396,2.4045107189489108,1.4535093307495117
397,3.135335283236613,1.9151513576507568
398,4.0,2.797539710998535
399,3.3697032051025513,-0.9662234783172607
400,4.0,-1.2668031454086304
401,3.3678794411714423,-0.01654358208179474
402,3.2706705664732256,0.328094482421875
403,4.0,-0.8761338591575623
404,4.013475893998171,1.2271919250488281
405,4.0,2.0249860286712646
406,4.0,-1.0401637554168701
407,3.0049575043533325,1.8386927843093872
408,4.0,1.2367064952850342
409,4.036631277777468,-1.6745952367782593
410,3.0134758939981707,0.15861842036247253
411,4.0,1.0938273668289185
412,3.3678794411714423,1.9029464721679688
413,2.4045107189489108,-1.3979363441467285
414,3.3678794411714423,1.6242600679397583
415,4.0049575043533325,-1.2697458267211914
416,4.0,2.1190271377563477
417,4.0,2.453672409057617
418,2.041588782130801,-5.284815788269043
419,3.0549469166662027,2.1095075607299805
420,2.2706705664732256,-0.13842713832855225
421,4.0,-1.2775609493255615
422,3.3678794411714423,1.0328028202056885
423,3.0366312777774684,2.514223098754883
424,4.0,0.04307800531387329
425,4.0,1.7677499055862427
426,3.0995741367357277,0.6752824783325195
427,4.0,1.2353606224060059
428,2.2349094199723405,-1.4923871755599976
429,3.0995741367357277,1.697507381439209
430,2.472411082260503,-3.7051875591278076
431,2.381355335169613,-1.3268039226531982
432,4.0049575043533325,-0.7227510213851929
433,4.0,-0.17068472504615784
434,3.3678794411714423,0.1251678764820099
435,4.0,3.7408294677734375
436,4.0049575043533325,1.9585046768188477
437,3.7357588823428847,-1.182941198348999
438,3.1719665610140813,1.624756097793579
439,3.135335283236613,-2.801668643951416
440,4.000000611804641,-2.796351432800293
441,3.3678794411714423,2.2306041717529297
442,3.09990959936363,0.29027682542800903
443,3.4045107189489108,-1.5706921815872192
444,2.492424195855171,-2.5704445838928223
445,3.3678794411714423,-1.1956663131713867
446,3.381355335169613,-0.3257683515548706
447,3.0366312777774684,0.26104289293289185
448,4.0,2.488025426864624
449,4.0,2.414520025253296
450,4.0,1.1617517471313477
451,4.0,1.671176791191101
452,4.735758882342885,3.848731756210327
453,4.0,3.2909302711486816
454,4.013475893998171,0.8340822458267212
455,4.0,1.5067903995513916
456,3.001823763931109,1.4071197509765625
457,4.0,1.9601786136627197
458,4.0,2.528505802154541
459,3.0995741367357277,2.3925223350524902
460,3.372836945524775,0.9949865341186523
461,4.0049575043533325,-3.410764694213867
462,3.7357588823428847,-0.7206079959869385
463,2.656865646533402,-3.754504680633545
464,4.0,1.926558494567871
465,3.0366312777774684,0.24000133574008942
466,2.1488111772347835,0.00391542911529541
467,4.0,-1.0884865522384644
468,3.3678794411714423,2.0367095470428467
469,4.0,0.21223798394203186
470,4.0,1.7251625061035156
471,3.3678794411714423,0.2904008626937866
472,4.0,-0.9428381323814392
473,4.0,1.5062251091003418
474,3.135335283236613,-1.014312744140625
475,2.381355335169613,1.2122235298156738
476,2.4045107189489108,0.5272328853607178
477,2.7357588823428847,-0.7083444595336914
478,3.117889775624462,1.7197896242141724
479,4.0,2.901254177093506
480,4.0,2.099064826965332
481,3.0134758939981707,1.5808467864990234
482,3.2706705664732256,-0.2451305389404297
483,4.0,-0.5710991024971008
484,3.0049575043533325,-0.6097396016120911
485,4.0,1.332578182220459
486,4.0,1.3005354404449463
487,3.0995741367357277,-3.4976806640625
488,4.0,1.8598452806472778
489,4.0,1.7571766376495361
490,3.103638323514327,-1.291704773902893
491,3.0134758939981707,1.5069000720977783
492,3.372836945524775,0.9225382804870605
493,3.0366312777774684,-0.9399003386497498
494,3.381355335169613,3.2010974884033203
495,3.2706705664732256,-0.6932324767112732
496,3.2706705664732256,-0.7257263660430908
497,4.0,2.941389322280884
498,4.0,1.9661800861358643
499,3.3678794411714423,-0.16039752960205078
500,3.135335283236613,0.03745857626199722
501,4.0,-0.3747069239616394
502,4.0,1.6804931163787842
503,3.0366312777774684,1.0512741804122925
504,3.3678794411714423,1.0071454048156738
505,4.0,1.6190487146377563
506,3.0366312777774684,-1.5096840858459473
507,3.7357588823428847,-2.603034019470215
508,3.043369224776554,2.723830461502075
509,2.1488111772347835,-4.134434700012207
510,2.2706705664732256,0.39536648988723755
511,3.3678794411714423,0.17493146657943726
512,3.3678794411714423,2.897336959838867
513,3.46745357790717,2.1714751720428467
514,3.372836945524775,1.8201663494110107
515,4.0,1.4478459358215332
516,4.0,1.0171267986297607
517,4.0,-0.11304476857185364
518,4.0,-0.6871805787086487
519,2.7492347763410554,-2.7731637954711914
520,4.099574136735727,1.4628143310546875
521,3.1063120837348133,2.696356773376465
522,3.3678794411714423,2.1467576026916504
523,2.7357588823428847,3.7271971702575684
524,4.0,2.741140365600586
525,4.0,1.5824991464614868
526,4.0,-0.43308162689208984
527,4.0,1.7337934970855713
528,3.3678794411714423,2.901365041732788
529,3.0134758939981707,-0.6396098732948303
530,3.005204323961506,-0.030588507652282715
531,4.0,2.4765000343322754
532,4.0,1.387826681137085
533,3.0995741367357277,3.2693734169006348
534,3.3678794411714423,0.332418829202652
535,2.7738852908812808,-2.0840466022491455
536,3.0134758939981707,-2.2514901161193848
537,4.0,-0.012165725231170654
538,4.0,1.7281100749969482
539,4.0,1.731250524520874
540,4.0,-0.15001940727233887
541,4.0,1.0421600341796875
542,2.4060058497098384,1.7752587795257568
543,3.0049575043533325,0.3146742284297943
544,4.001823763931109,2.1158220767974854
545,4.0,3.0442731380462646
546,4.0,-0.04629117250442505
547,3.001823763931109,1.852704405784607
548,3.3678794411714423,1.4374444484710693
549,4.0,0.8310834765434265
550,4.0,0.9760653376579285
551,2.2349094199723405,-7.600518703460693
552,4.0,-0.7427240610122681
553,3.1719665610140813,1.5615086555480957
554,4.0,1.4126262664794922
555,4.0,2.6803669929504395
556,2.063262962366035,-1.519660472869873
557,4.0,0.9950798153877258
558,4.0,0.8820890784263611
559,4.0,0.25909513235092163
560,3.7855459507107487,-0.7525069117546082
561,4.0,0.7602210640907288
562,4.0049575043533325,0.557769775390625
563,4.0,1.1854277849197388
564,2.381355335169613,1.9550855159759521
565,4.0,-0.9549933671951294
566,4.0,1.4420976638793945
567,3.135335283236613,1.3604669570922852
568,4.0,0.82056725025177
569,2.4045107189489108,-0.6724324822425842
570,4.0,0.8717682957649231
571,4.0,-0.5451932549476624
572,3.3697032051025513,0.43767184019088745
573,4.0,1.3964989185333252
574,4.0,5.432488918304443
575,4.0,0.5530527234077454
576,3.23897360675094,-1.7277487516403198
577,4.0,0.013365864753723145
578,4.001823763931109,-1.662034034729004
579,4.000670925255805,-0.23688234388828278
580,4.0,0.8188292384147644
581,3.3678794411714423,-2.3403122425079346
582,4.0,0.9511542320251465
583,3.372836945524775,-2.2559149265289307
584,4.0,2.338787078857422
585,4.0,0.1371409296989441
586,3.0995741367357277,-1.568792462348938
587,4.0,-1.1671545505523682
588,4.0,-1.457990050315857
589,4.0,-1.0616827011108398
590,3.0134758939981707,1.0720902681350708
591,3.3678794411714423,-1.316752552986145
592,3.372836945524775,-1.5079528093338013
593,4.0,-2.0777111053466797
594,3.135335283236613,-1.9239364862442017
595,4.0,0.4624747037887573
596,4.0,3.737008571624756
597,4.0,3.099228620529175
598,3.3678794411714423,-1.144220232963562
599,4.0,1.2104766368865967
600,4.0,0.5458216071128845
601,4.0,1.5510749816894531
602,4.0,1.4962682723999023
603,4.0,-1.239431381225586
604,4.0,0.6125076413154602
605,4.0,0.9739346504211426
606,4.0,2.0494384765625
607,4.270670566473226,-1.394541621208191
608,4.0,4.137356758117676
609,4.0,-0.5475805997848511
610,4.0,-0.5988708734512329
611,2.234909419972341,-2.201679229736328
612,4.0,0.6563293933868408
613,4.0,-1.0827924013137817
614,3.3678794411714423,0.05254034698009491
615,4.0,1.277188777923584
616,4.0,0.5531916618347168
617,3.1488111772347835,0.7892751693725586
618,3.049787068367864,-0.31707900762557983
619,4.0,1.219693899154663
620,3.3678794411714423,1.3641124963760376
621,4.0,3.550321578979492
622,4.0,3.612112522125244
623,4.0,2.61128830909729
624,4.0,-0.21676385402679443
625,3.3678794411714423,1.0691423416137695
626,3.7357588823428847,0.14180660247802734
627,3.0134758939981707,-1.7786986827850342
628,3.3678794411714423,0.9062278270721436
629,4.0,-0.46016639471054077
630,3.013811356626073,-0.32693010568618774
631,3.3678794411714423,1.8758078813552856
632,4.000670925255805,-2.9577412605285645
633,3.0366312777774684,0.4547678828239441
634,3.3678794411714423,-0.3604313135147095
635,4.0,-1.4876012802124023
636,4.0,1.27769935131073
637,3.3678794411714423,-0.15855109691619873
638,3.0152996579292797,-4.675447463989258
639,3.3678794411714423,-0.6479147672653198
640,4.0,0.23612788319587708
641,3.3678794411714423,0.6125494241714478
642,3.2349094199723405,-0.8509924411773682
643,3.0134758939981707,-0.34449100494384766
644,4.0,3.125577211380005
645,4.0,2.2424204349517822
646,3.2706705664732256,1.6573501825332642
647,3.372836945524775,-0.22168123722076416
648,3.135335283236613,2.8971872329711914
649,4.0,3.43003511428833
650,4.0,1.3495961427688599
651,4.0,-0.9574880003929138
652,4.0,0.12302958965301514
653,4.0049575043533325,2.2721879482269287
654,4.0,3.739253044128418
655,3.3678794411714423,2.491321086883545
656,2.7357588823428847,-0.48299652338027954
657,3.2349094199723405,-1.438568353652954
658,4.0,1.967995047569275
659,4.0,3.6789920330047607
660,3.3678794411714423,0.6584458351135254
661,4.0,-0.731662392616272
662,3.3678794411714423,-0.03402957320213318
663,4.0,3.138969898223877
664,4.0,3.439948320388794
665,3.3678794411714423,1.697129249572754
666,4.0,1.2097365856170654
667,4.0,0.0328601598739624
668,4.0,-0.5444039106369019
669,4.0,0.15368437767028809
670,3.0366312777774684,-3.3530759811401367
671,4.0,-0.5165354609489441
672,4.0,1.9113972187042236
673,4.0,2.622415781021118
674,4.0,1.977949857711792
675,4.0,0.01901903748512268
676,4.0,0.9607290029525757
677,3.135335283236613,-1.1121385097503662
678,4.0,-0.45352375507354736
679,3.3678794411714423,1.172441005706787
680,3.3678794411714423,-0.24342453479766846
681,4.0,-0.5350992679595947
682,4.0,-0.8687666654586792
683,3.3678794411714423,2.277430772781372
684,3.3678794411714423,-0.4623359441757202
685,4.0,1.0310795307159424
686,3.3678794411714423,0.6358402371406555
687,3.0366312777774684,1.202134609222412
688,3.3678794411714423,-0.3515053987503052
689,4.0,1.2929446697235107
690,3.4045107189489108,0.46846282482147217
691,4.0,1.3901654481887817
692,4.0,1.2703559398651123
693,3.0134758939981707,-0.45040571689605713
694,2.7357588823428847,0.4258326292037964
695,3.0049575043533325,-2.3317015171051025
696,2.4674535779071705,-1.968346357345581
697,3.0995741367357277,1.766412615776062
698,4.0,0.08284652233123779
699,4.0,1.787935495376587
700,4.0,1.2533483505249023
701,3.3678794411714423,0.06036600470542908
702,4.000670925255805,-2.8387272357940674
703,4.0,-2.6699209213256836
704,3.3678794411714423,1.3023935556411743
705,4.0,1.3408730030059814
706,3.0002468196081735,3.0956716537475586
707,4.0,1.8017668724060059
708,3.3678794411714423,1.0408697128295898
709,4.0,1.2655479907989502
710,3.3678794411714423,-0.21014940738677979
711,3.049787068367864,-2.0993082523345947
712,3.135335283236613,-0.6295903921127319
713,4.0,-0.7343441247940063
714,4.0049575043533325,7.561424732208252
715,3.0995741367357277,-1.0619337558746338
716,4.0,1.0584285259246826
717,4.0,-0.7926578521728516
718,4.0,0.7894188165664673
719,4.0,1.2283769845962524
720,4.0,0.37716564536094666
721,4.0,0.8561859726905823
722,3.0134758939981707,-3.3271660804748535
723,4.0,0.9994868636131287
724,4.0,1.1448553800582886
725,3.3678794411714423,0.27066901326179504
726,4.0,1.2164682149887085
727,4.0,0.9765238165855408
728,3.3678794411714423,-0.8422072529792786
729,4.0,-1.6097848415374756
730,3.3678794411714423,-0.20027339458465576
731,3.3678794411714423,-0.22326424717903137
732,4.0,1.5065019130706787
733,4.0,1.444530725479126
734,4.0,1.063833236694336
735,4.0,1.0615583658218384
736,4.0,0.9690931439399719
737,3.135335283236613,1.1113405227661133
738,4.0,-1.0230650901794434
739,3.135335283236613,-1.0176687240600586
740,3.7357588823428847,-0.8762485980987549
741,4.735758882342885,0.2824782133102417
742,3.3678794411714423,-0.5296363234519958
743,4.0,1.0732426643371582
744,4.0,-1.4554822444915771
745,4.0,-2.5824904441833496
746,4.0,0.7897499799728394
747,4.0,-1.5205023288726807
748,4.0,1.292548656463623
749,3.0366312777774684,-0.23722562193870544
750,4.0,-0.19306017458438873
751,4.0,0.8419345021247864
752,3.3678794411714423,-0.5543060302734375
753,3.3678794411714423,-0.7195204496383667
754,4.0,1.009480595588684
755,4.0,-0.5761024951934814
756,3.135335283236613,0.38914957642555237
757,3.3678794411714423,-1.5605597496032715
758,3.3678794411714423,-0.8476238250732422
759,3.135335283236613,-0.5386418104171753
760,4.0,1.159613847732544
761,4.000670925255805,0.7841748595237732
762,4.0,1.466190218925476
763,4.0,1.2726025581359863
764,3.1719665610140813,-2.3834877014160156
765,4.0,-0.4645836353302002
766,3.0049575043533325,-0.4355602264404297
767,3.3678794411714423,-0.9947336912155151
768,4.0,-1.303236961364746
769,4.0,0.5206701159477234
770,4.0,2.104806661605835
771,2.4045107189489108,-0.428708016872406
772,4.0,0.11022454500198364
773,4.0,-0.3024612069129944
774,3.4045107189489108,1.7181140184402466
775,3.3678794411714423,1.833831548690796
776,3.3678794411714423,0.2714749276638031
777,3.3678794411714423,2.481693983078003
778,4.0,1.2437832355499268
779,4.0,1.1871531009674072
780,4.0,1.3805643320083618
781,4.0,-1.3686509132385254
782,3.3678794411714423,-0.08531072735786438
